modality,index,title,creator,cluster,cluster_prob
song,2630,Glow,TWICE,1,0.811804
song,2631,Like 1,TWICE,1,0.7881522
song,2632,FOUR,TWICE,1,0.74857354
song,2633,RIGHT HAND GIRL,TWICE,1,0.67158854
song,2634,MARS,TWICE,1,0.75760037
song,2635,OPTIONS,TWICE,1,0.7288687
song,2636,PEACH GELATO,TWICE,1,0.65840185
song,2637,HI HELLO,TWICE,1,0.73703015
song,2638,"LET LOVE GO (JEONGYEON, MOMO, SANA, TZUYU)",TWICE,1,0.7024099
song,2639,"BATTITUDE (NAYEON, JEONGYEON, MOMO, MINA)",TWICE,1,0.7786219
song,2640,LOCO,ITZY,1,0.6907964
song,2641,WANNABE,ITZY,1,0.75066406
song,2642,Imaginary Friend,ITZY,1,0.8444587
song,2643,Not Shy,ITZY,1,0.6799758
song,2644,ROCK & ROLL,ITZY,1,0.74606407
song,2645,DALLA DALLA,ITZY,1,0.7221898
song,2646,Girls Will Be Girls,ITZY,1,0.73421896
song,2647,I. I. Know Me,ITZY,1,0.7161282
song,2648,ICY,ITZY,1,0.59837663
song,2649,Out of season,ITZY,1,0.7235647
song,2650,UNTOUCHABLE,ITZY,1,0.6784092
song,2651,In the morning,ITZY,1,0.68092567
song,2652,Trigger,ITZY,1,0.66342986
song,2653,Wind Ride,ITZY,1,0.7245827
song,2654,Algorhythm - Final Ver.,ITZY,1,0.6620722
song,2655,No Biggie - Final Ver.,ITZY,1,0.6774399
song,2656,Imaginary Friend - Japanese ver.,ITZY,1,0.805387
song,2657,GOLD - Japanese ver.,ITZY,1,0.71922076
song,2658,Girls Will Be Girls - Japanese ver.,ITZY,1,0.7386044
song,2659,Bad Girls R Us,ITZY,1,0.6902539
song,2660,FIVE,ITZY,1,0.73450446
song,2661,GOLD,ITZY,1,0.62873566
song,2662,Mr. Vampire (Final Ver.),ITZY,1,0.75693595
song,2663,UNTOUCHABLE (Final Ver.),ITZY,1,0.6555433
song,2664,BORN TO BE,ITZY,1,0.63797843
song,2665,BORN TO BE (Final Ver.),ITZY,1,0.6184095
song,2666,Supernatural,ITZY,1,0.786888
song,2667,Dynamite (Final Ver.),ITZY,1,0.6283886
song,2668,Escalator (Final Ver.),ITZY,1,0.69008553
song,2669,Mr. Vampire,ITZY,1,0.7087203
song,2670,Dynamite,ITZY,1,0.65316606
song,2671,Crown On My Head (YEJI),ITZY,1,0.70665455
song,2672,Sugar-holic,ITZY,1,0.72002006
song,2673,Blossom (LIA),ITZY,1,0.7784431
song,2674,Escalator,ITZY,1,0.65217036
song,2675,RINGO,ITZY,1,0.7504014
song,2676,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,1,0.66382504
song,2677,In Your Fantasy,ATEEZ,1,0.7403579
song,2678,WORK,ATEEZ,1,0.77281976
song,2679,Ice On My Teeth,ATEEZ,1,0.6089264
song,2680,Lemon Drop,ATEEZ,1,0.6458361
song,2681,HALAZIA,ATEEZ,1,0.80280405
song,2682,Ash,ATEEZ,1,0.67497337
song,2683,12 Midnight,ATEEZ,1,0.70261955
song,2684,Tippy Toes,ATEEZ,1,0.7314756
song,2685,Crazy Form,ATEEZ,1,0.6402954
song,2686,Guerrilla,ATEEZ,1,0.70172095
song,2687,WONDERLAND,ATEEZ,1,0.69476676
song,2688,FACE,ATEEZ,1,0.70735234
song,2689,Crescendo,ATEEZ,1,0.6548372
song,2690,Birthday,ATEEZ,1,0.73681384
song,2691,NOT OKAY,ATEEZ,1,0.69173765
song,2692,Now this house ain't a home,ATEEZ,1,0.8134197
song,2693,Days,ATEEZ,1,0.720126
song,2694,Forevermore,ATEEZ,1,0.70050025
song,2695,In Your Fantasy (Korean Ver.),ATEEZ,1,0.6962073
song,2696,Masterpiece,ATEEZ,1,0.6784058
song,2697,Castle,ATEEZ,1,0.7901457
song,2698,Bridge : The Edge of Reality,ATEEZ,4,0.7157109
song,2699,Slide to me (YUNHO),ATEEZ,1,0.58414745
song,2700,WE KNOW,ATEEZ,1,0.7508187
song,2701,Emergency,ATEEZ,1,0.82281774
song,2702,ARRIBA,ATEEZ,1,0.80045134
song,2703,Dreamy Day,ATEEZ,1,0.79582506
song,2704,Silver Light,ATEEZ,1,0.7964718
song,2705,Don’t Need Your Love,NCT 127,1,0.6828357
song,2706,Candy,NCT Dream,1,0.7211398
song,2707,BTTF,NCT Dream,1,0.9024618
song,2708,Life Is Still Going On,NCT Dream,1,0.79616284
song,2709,CHILLER,NCT Dream,1,0.6591141
song,2710,Broken Melodies,NCT Dream,1,0.73333496
song,2711,Don’t Need Your Love,NCT Dream,1,0.6714345
song,2712,Hello Future,NCT Dream,1,0.76565963
song,2713,Hot Sauce,NCT Dream,1,0.63960063
song,2714,I LIKE IT,NCT Dream,1,0.70976543
song,2715,Interlude : Back to Our Paradise,NCT Dream,1,0.81690794
song,2716,DREAM TEAM,NCT Dream,1,0.6968543
song,2717,BOOM,NCT Dream,1,0.7707011
song,2718,Miss Me,NCT Dream,1,0.73799384
song,2719,i hate fruits,NCT Dream,1,0.6269753
song,2720,INTRO : DREAMSCAPE,NCT Dream,1,0.7607717
song,2721,Flying Kiss,NCT Dream,1,0.7443305
song,2722,Beautiful Sailing,NCT Dream,1,0.8421937
song,2723,No Escape,NCT Dream,1,0.7853179
song,2724,When I'm With You,NCT Dream,1,0.95533955
song,2725,Best of Me,NCT Dream,1,0.6769762
song,2726,Night Poem,NCT Dream,1,0.8261126
song,2727,Rains in Heaven,NCT Dream,1,0.7909565
song,2728,Off The Wall,NCT Dream,1,0.6647705
song,2729,ISTJ,NCT Dream,1,0.6702801
song,2730,Skateboard,NCT Dream,1,0.63587034
song,2731,Yogurt Shake,NCT Dream,1,0.61446995
song,2732,Blue Wave,NCT Dream,4,0.6174096
song,2733,Beatbox,NCT Dream,1,0.6970432
song,2734,SOS,NCT Dream,1,0.63847923
song,2735,Pretzel (♡),NCT Dream,1,0.64337397
song,2736,Like We Just Met,NCT Dream,1,0.7292601
song,2737,Starry Night,NCT Dream,1,0.7825642
song,2738,Fire Alarm,NCT Dream,1,0.6566202
song,2739,Glitch Mode,NCT Dream,1,0.57886827
song,2740,Arcade,NCT Dream,1,0.66590744
song,2741,Tempo,EXO,1,0.7005116
song,2742,Monster,EXO,1,0.75459754
song,2743,Love Shot,EXO,1,0.7076759
song,2744,LOVE ME RIGHT,EXO,1,0.7767372
song,2745,The Eve,EXO,0,0.6957979
song,2746,CALL ME BABY,EXO,1,0.8589709
song,2747,The First Snow,EXO,1,0.9238634
song,2748,Lotto,EXO,1,0.702245
song,2749,Ko Ko Bop,EXO,1,0.6851194
song,2750,Regret It,EXO,1,0.71751606
song,2751,Hear Me Out,EXO,1,0.6923499
song,2752,Cinderella,EXO,1,0.9285807
song,2753,Private Party,EXO,1,0.6329564
song,2754,No Makeup,EXO,1,0.6425885
song,2755,Let Me In,EXO,1,0.75075835
song,2756,Love Fool,EXO,1,0.6734405
song,2757,Another Day,EXO,1,0.8079898
song,2758,Cream Soda,EXO,1,0.60118383
song,2759,Transformer - Live,EXO,1,0.6553259
song,2760,Gravity - Live,EXO,1,0.7119541
song,2761,UN Village - Live,EXO,1,0.71085954
song,2762,24/7 - Live,EXO,1,0.7104262
song,2763,Ooh La La La - Live,EXO,1,0.7035357
song,2764,Been Through - Live,EXO,1,0.71800363
song,2765,Lights Out - Live,EXO,1,0.7183839
song,2766,What A Life - Live,EXO,1,0.79548836
song,2767,Closer To You - Live,EXO,1,0.67701995
song,2768,Wait - Live,EXO,1,0.7430737
song,2769,Falling For You - Live,EXO,1,0.6611291
song,2770,Bad Dream - Live,EXO,1,0.67572397
song,2771,Power - Live,EXO,1,0.69541144
song,2772,Damage - Live,EXO,1,0.6760441
song,2773,Sign - Live,EXO,1,0.6708586
song,2774,PYTHON,GOT7,1,0.6588021
song,2775,Stop stop it,GOT7,1,0.74176097
song,2776,NOT BY THE MOON,GOT7,1,0.7384976
song,2777,LAST PIECE,GOT7,1,0.7437694
song,2778,Lullaby,GOT7,1,0.7145047
song,2779,WAVE,GOT7,1,0.715249
song,2780,Never Ever,GOT7,1,0.83347404
song,2781,SPECIAL,GOT7,1,0.66347873
song,2782,Born Ready,GOT7,1,0.6868597
song,2783,Hard Carry,GOT7,1,0.63788486
song,2784,"Thank You, Sorry",GOT7,1,0.73262465
song,2785,1+1,GOT7,1,0.6715871
song,2786,Waiting For You,GOT7,1,0.6894754
song,2787,I Mean It,GOT7,1,0.7134487
song,2788,We Are Young,GOT7,1,0.7479469
song,2789,KARMA,GOT7,1,0.5953761
song,2790,YOUR SPACE,GOT7,1,0.7458509
song,2791,LOVE LOOP,GOT7,1,0.7052555
song,2792,REMEMBER ME,GOT7,1,0.6537285
song,2793,I WON'T LET YOU GO,GOT7,1,0.6357749
song,2794,NEVER ENDING STORY,GOT7,1,0.6498862
song,2795,DRUNK,GOT7,1,0.58771825
song,2796,SUPERMAN,GOT7,1,0.63345456
song,2797,ZERO,GOT7,1,0.6471865
song,2798,REBORN,GOT7,1,0.6269892
song,2799,COLD,GOT7,0,0.42838883
song,2800,25,GOT7,1,0.68423223
song,2801,Miracle,GOT7,1,0.7045503
song,2802,SEESAW,GOT7,1,0.6586814
song,2803,Love Killa,Monsta X,1,0.60471016
song,2804,Beautiful Liar,Monsta X,1,0.62425953
song,2805,MIDDLE OF THE NIGHT,Monsta X,2,0.5520766
song,2806,Tuscan Leather,Monsta X,1,0.6064999
song,2807,Do What I Want,Monsta X,1,0.5844612
song,2808,N the Front,Monsta X,1,0.6299014
song,2809,Shoot Out,Monsta X,1,0.57065856
song,2810,Savior,Monsta X,1,0.6242743
song,2811,Catch Me Now,Monsta X,1,0.69454896
song,2812,Fire & Ice,Monsta X,1,0.7375351
song,2813,Rush Hour (Rerecorded),Monsta X,1,0.5679825
song,2814,Mercy (Rerecorded),Monsta X,1,0.75061023
song,2815,Ride with U (Rerecorded),Monsta X,1,0.74425507
song,2816,Beautiful Liar (Rerecorded),Monsta X,1,0.6453879
song,2817,Autobahn (Rerecorded),Monsta X,1,0.6460804
song,2818,Deny (Rerecorded),Monsta X,1,0.69647557
song,2819,LONE RANGER (Rerecorded),Monsta X,1,0.75652313
song,2820,IT'S ALRIGHT (Rerecorded),Monsta X,1,0.67798007
song,2821,Tied to Your Body,Monsta X,1,0.60223895
song,2822,One Day,Monsta X,1,0.64991057
song,2823,You Problem,Monsta X,1,0.60143757
song,2824,Whispers in the Dark,Monsta X,1,0.6390519
song,2825,LOVE (Rerecorded),Monsta X,1,0.67474544
song,2826,Blame Me,Monsta X,1,0.60565424
song,2827,Secrets,Monsta X,1,0.5917703
song,2828,Better,Monsta X,1,0.66195333
song,2829,About Last Night,Monsta X,1,0.5805079
song,2830,Blow Your Mind,Monsta X,1,0.6020988
song,2831,The Dreaming,Monsta X,1,0.7778733
song,2832,Autobahn,Monsta X,1,0.613518
song,2833,Rush Hour,Monsta X,1,0.56791544
song,2834,Ride with U,Monsta X,1,0.68920946
song,2835,Got me in chains,Monsta X,1,0.7032404
song,2836,Just love,Monsta X,1,0.70089614
song,2837,Mercy,Monsta X,1,0.74316514
song,2838,LET'S NOT FALL IN LOVE,Big Bang,1,0.74618816
song,2839,LOSER,Big Bang,1,0.7054203
song,2840,Haru Haru,Big Bang,1,0.7338652
song,2841,FXXK IT,Big Bang,4,0.7621025
song,2842,FANTASTIC BABY - Japanese ver.,Big Bang,1,0.79609877
song,2843,I Don't Care,2NE1,1,0.6554079
song,2844,Fire,2NE1,1,0.6668973
song,2845,Lonely,2NE1,1,0.73747015
song,2846,COME BACK HOME,2NE1,1,0.7069551
song,2847,I AM THE BEST,2NE1,1,0.75592333
song,2848,Ugly,2NE1,1,0.68534076
song,2849,Go Away,2NE1,1,0.6867919
song,2850,I LOVE YOU,2NE1,1,0.70875156
song,2851,CLAP YOUR HANDS,2NE1,1,0.6449381
song,2852,GOTTA BE YOU,2NE1,1,0.64342153
song,2853,DO YOU LOVE ME,2NE1,1,0.70413864
song,2854,FALLING IN LOVE,2NE1,1,0.5695942
song,2855,MISSING YOU,2NE1,4,0.35834545
song,2856,FIRE - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.59389454
song,2857,CRUSH - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.79626715
song,2858,IF I WERE YOU,2NE1,1,0.81181234
song,2859,CLAP YOUR HANDS - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.62403333
song,2860,DON'T STOP THE MUSIC - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.77011293
song,2861,IF I WERE YOU - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.7939996
song,2862,UGLY - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.6052181
song,2863,I LOVE YOU - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.63618875
song,2864,I AM THE BEST - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.56734276
song,2865,GOTTA BE YOU - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.64767754
song,2866,DO YOU LOVE ME - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.7040954
song,2867,SCREAM - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.5756824
song,2868,COME BACK HOME - 2014 WORLD TOUR 〜ALL OR NOTHING〜 in JAPAN Ver.,2NE1,1,0.7215563
song,2869,Experience,Ludovico Einaudi,0,0.5214838
song,2870,Nuvole Bianche,Ludovico Einaudi,4,0.6065383
song,2871,Untitled #3 - Samskeyti,Sigur Rós,4,0.5754106
song,2872,Sæglópur,Sigur Rós,4,0.5342514
song,2873,Hoppípolla,Sigur Rós,4,0.6772014
song,2874,Starálfur,Sigur Rós,4,0.5638904
song,2875,Svefn-g-englar,Sigur Rós,4,0.54416096
song,2876,Olsen olsen,Sigur Rós,4,0.5017426
song,2877,Untitled #4 - Njósnavélin,Sigur Rós,4,0.54522073
song,2878,Glósóli,Sigur Rós,4,0.5553373
song,2879,Glóð,Sigur Rós,4,0.5324248
song,2880,Blóðberg,Sigur Rós,4,0.52563447
song,2881,Klettur,Sigur Rós,4,0.58481455
song,2882,Skel,Sigur Rós,4,0.56009007
song,2883,Mór,Sigur Rós,4,0.5394901
song,2884,Andrá,Sigur Rós,4,0.5799507
song,2885,Gold,Sigur Rós,0,0.5714529
song,2886,Fall,Sigur Rós,4,0.5719812
song,2887,Ylur,Sigur Rós,4,0.57013893
song,2888,8,Sigur Rós,4,0.55540144
song,2889,Alberto Balsalm,Aphex Twin,4,0.32157648
song,2890,Instant Crush (feat. Julian Casablancas),Daft Punk,4,0.27250236
song,2891,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,4,0.8045929
song,2892,Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,4,0.24410188
song,2893,Around the World,Daft Punk,4,0.36542994
song,2894,Digital Love,Daft Punk,2,0.5660963
song,2895,Something About Us,Daft Punk,0,0.23961616
song,2896,Give Life Back to Music (Drumless Edition),Daft Punk,4,0.25877553
song,2897,Giorgio by Moroder (Drumless Edition),Daft Punk,4,0.67056036
song,2898,The Game of Love (Drumless Edition),Daft Punk,2,0.4929027
song,2899,One More Time,Daft Punk,4,0.3329851
song,2900,Within (Drumless Edition),Daft Punk,0,0.59635055
song,2901,"Harder, Better, Faster, Stronger",Daft Punk,1,0.26224327
song,2902,Instant Crush (Drumless Edition) (feat. Julian Casablancas),Daft Punk,2,0.5690589
song,2903,Lose Yourself to Dance (Drumless Edition) (feat. Pharrell Williams),Daft Punk,2,0.1550107
song,2904,Beyond (Drumless Edition),Daft Punk,0,0.6282765
song,2905,Fragments of Time (Drumless Edition) (feat. Todd Edwards),Daft Punk,0,0.7410493
song,2906,Doin' it Right (Drumless Edition) (feat. Panda Bear),Daft Punk,2,0.08739388
song,2907,Contact (Drumless Edition),Daft Punk,4,0.39003724
song,2908,Give Life Back to Music,Daft Punk,4,0.27421272
song,2909,The Game of Love,Daft Punk,2,0.56193674
song,2910,Contact,Daft Punk,4,0.5663426
song,2911,Giorgio by Moroder,Daft Punk,4,0.6655184
song,2912,Within,Daft Punk,0,0.6020063
song,2913,Beyond,Daft Punk,0,0.6285902
song,2914,Infinity Repeating (2013 Demo) [feat. Julian Casablancas+The Voidz],Daft Punk,4,0.7016551
song,2915,The Nights,Avicii,0,0.6644411
song,2916,Levels - Radio Edit,Avicii,4,0.28652817
song,2917,Without You,Avicii,0,0.38934737
song,2918,Hey Brother,Avicii,0,0.45425934
song,2919,Addicted To You,Avicii,2,0.72033703
song,2920,Waiting For Love,Avicii,0,0.7128335
song,2921,Lonely Together,Avicii,3,0.2673897
song,2922,Silhouettes,Avicii,0,0.6255172
song,2923,Wake Me Up,Avicii,0,0.46697176
song,2924,The Days,Avicii,0,0.49512786
song,2925,SOS,Avicii,3,0.61004996
song,2926,Fade Into Darkness,Avicii,0,0.58069915
song,2927,You Make Me,Avicii,2,0.44330418
song,2928,For A Better Day,Avicii,0,0.5965811
song,2929,Friend Of Mine,Avicii,2,0.5391003
song,2930,Broken Arrows,Avicii,0,0.4359619
song,2931,Peace Of Mind (feat. Vargas & Lagola),Avicii,1,0.43117845
song,2932,Heaven,Avicii,0,0.6305534
song,2933,"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,0,0.35110217
song,2934,Touch Me,Avicii,0,0.6194175
song,2935,Hold The Line (feat. A R I Z O N A),Avicii,4,0.68683404
song,2936,Ten More Days,Avicii,0,0.69849396
song,2937,Excuse Me Mr Sir (feat. Vargas & Lagola),Avicii,4,0.77200234
song,2938,Talk To Myself,Avicii,0,0.5078646
song,2939,Let's Ride Away,Avicii,0,0.6097523
song,2940,We Found Love,Calvin Harris,0,0.36099535
song,2941,Blessings,Calvin Harris,2,0.4168455
song,2942,Summer,Calvin Harris,2,0.4483564
song,2943,How Deep Is Your Love,Calvin Harris,1,0.7118328
song,2944,My Way,Calvin Harris,2,0.46147436
song,2945,This Is What You Came For,Calvin Harris,2,0.4921558
song,2946,I'm Not Alone - 2019 Edit,Calvin Harris,0,0.4350536
song,2947,Body Moving,Calvin Harris,2,0.3738011
song,2948,Without You (feat. Usher),David Guetta,2,0.47213382
song,2949,Beautiful People,David Guetta,0,0.49204522
song,2950,I Don't Wanna Wait,David Guetta,2,0.49104857
song,2951,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,3,0.3826884
song,2952,On My Love - Hypaton Remix,David Guetta,2,0.38091195
song,2953,On My Love - Felix Jaehn Remix,David Guetta,2,0.26917636
song,2954,Gone Gone Gone,David Guetta,0,0.3501004
song,2955,On My Love (feat. David Guetta) - Niklas Dee Remix,David Guetta,2,0.26698887
song,2956,I'm Good (Blue),David Guetta,2,0.52936304
song,2957,On My Love - Live Acoustic,David Guetta,2,0.25386184
song,2958,On My Love - Extended Version,David Guetta,2,0.30105293
song,2959,Golden - David Guetta REM/X,David Guetta,1,0.6555432
song,2960,On My Love - Sped Up,David Guetta,2,0.26388055
song,2961,On My Love - Nightcore Remix,David Guetta,2,0.25741643
song,2962,On My Love - Slowed Down,David Guetta,2,0.25959122
song,2963,Don't Leave Me Alone (feat. Anne-Marie),David Guetta,4,0.34533626
song,2964,She Knows How to Love Me (feat. Jess Glynne & Stefflon Don),David Guetta,4,0.6597599
song,2965,Like I Do,David Guetta,2,0.40541822
song,2966,Light Headed,David Guetta,2,0.32585675
song,2967,Say My Name,David Guetta,0,0.547857
song,2968,Flames,David Guetta,0,0.4746769
song,2969,Stole the Show,Kygo,0,0.57171726
song,2970,It Ain’t Me (with Selena Gomez),Kygo,2,0.35835505
song,2971,Firestone,Kygo,0,0.19946939
song,2972,Stars Will Align,Kygo,0,0.4233145
song,2973,Whatever,Kygo,2,0.54985636
song,2974,Born To Be Yours,Kygo,0,0.63878703
song,2975,Higher Love,Kygo,0,0.52027655
song,2976,Chasing Paradise,Kygo,0,0.66003335
song,2977,Remind Me to Forget,Kygo,2,0.6464026
song,2978,Healing (Shattered Heart) - Sam Feldt Remix,Kygo,3,0.14428568
song,2979,The Feeling - Oliver Nelson Remix,Kygo,2,0.6995169
song,2980,Hold On - Manil Remix,Kygo,0,0.45036244
song,2981,Without You - Joel Corry Remix,Kygo,2,0.4358157
song,2982,Without You - Drove Remix,Kygo,2,0.3843307
song,2983,Without You - Quarterhead Remix,Kygo,2,0.3797384
song,2984,Hold On - Forester Remix,Kygo,0,0.45065218
song,2985,Intro,Kygo,3,0.53171515
song,2986,The Feeling,Kygo,2,0.6884317
song,2987,Hold On - Angrybaby Remix,Kygo,0,0.44912034
song,2988,Can't Do It On My Own,Kygo,4,0.12629133
song,2989,Surrender,Kygo,2,0.7578036
song,2990,Without You - Acoustic,Kygo,2,0.37936175
song,2991,Without You - Pauly Grams Remix,Kygo,2,0.36178702
song,2992,Me Before You,Kygo,0,0.59682125
song,2993,Lighthouse,Kygo,0,0.6928651
song,2994,Found Another Love,Kygo,2,0.37173724
song,2995,Healing (Shattered Heart),Kygo,3,0.1704005
song,2996,Louder,Kygo,2,0.5920558
song,2997,Fade Away,Kygo,2,0.5494848
song,2998,Hold On,Kygo,0,0.4458477
song,2999,Let Go,Kygo,2,0.47461295
poem,0,A Song of Autumn,Adam Lindsay Gordon,1,0.91829455
poem,1,An Exile's Farewell,Adam Lindsay Gordon,0,0.22844869
poem,2,I Have A Rendezvous With Death,Alan Seeger,0,0.5882457
poem,3,Ode in Memory of the American Volunteers Fallen for France,Alan Seeger,2,0.25870043
poem,4,"Juvenilia, An Ode to Natural Beauty",Alan Seeger,4,0.548761
poem,5,The Deserted Garden,Alan Seeger,0,0.5704552
poem,6,Paris,Alan Seeger,3,0.69440436
poem,7,Fragments,Alan Seeger,3,0.7029655
poem,8,"Epitaph. Intended for Sir Isaac Newton, in Westminster Abbey.",Alexander Pope,4,0.31184572
poem,9,The Garden.,Alexander Pope,1,0.3821764
poem,10,The Alley.,Alexander Pope,4,0.8007822
poem,11,Part of the Ninth Ode of the Fourth Book.,Alexander Pope,1,0.27217847
poem,12,Autumn.,Alexander Pope,1,0.78418344
poem,13,The Rape of the Lock:,Alexander Pope,4,0.64923733
poem,14,"Epitaph. on General Henry Withers, in Westminster Abbey, 1729.",Alexander Pope,0,0.57349086
poem,15,Epitaph. on Two Lovers Struck Dead by Lightning.,Alexander Pope,0,0.53988844
poem,16,Book IV. Ode I. to Venus.,Alexander Pope,2,0.5807177
poem,17,Winter.,Alexander Pope,1,0.7742876
poem,18,Messiah.,Alexander Pope,1,0.35169637
poem,19,"Ode on St Cecilia's Day,",Alexander Pope,1,0.5784414
poem,20,An Essay on Criticism.,Alexander Pope,1,0.7334959
poem,21,Epistle to Robert Earl of Oxford and Earl Mortimer.,Alexander Pope,3,0.66264194
poem,22,Two Choruses to the Tragedy of Brutus.,Alexander Pope,3,0.5245111
poem,23,"Epistle to Mr Jervas, With Mr Dryden's Translation of Fresnoy's 'art of Painting.'",Alexander Pope,3,0.2679146
poem,24,"Epistle to Miss Blount, With the Works of Voiture.",Alexander Pope,4,0.6046221
poem,25,Epistle to Mrs Teresa Blount.  on Her Leaving the Town After the Coronation.,Alexander Pope,2,0.5261611
poem,26,"To Mr John Moore, Author of the Celebrated Worm-Powder.",Alexander Pope,0,0.58957624
poem,27,"Epitaph. on Charles Earl of Dorset, in the Church of Withyam, in Sussex.",Alexander Pope,0,0.5779846
poem,28,"Epitaph. on Dr Francis Atterbury, Bishop of Rochester, Who Died in Exile at Paris, 1732.",Alexander Pope,1,0.76234186
poem,29,Elegy to the Memory of an Unfortunate Lady,Alexander Pope,0,0.47466767
poem,30,Weeping.,Alexander Pope,4,0.74425757
poem,31,Artemisia.,Alexander Pope,3,0.6416836
poem,32,"Epitaph. on Mr Gay, in Westminster Abbey, 1732.",Alexander Pope,3,0.39606136
poem,33,On Silence.,Alexander Pope,3,0.5258164
poem,34,The Happy Life of a Country Parson.,Alexander Pope,3,0.6441646
poem,35,Phryne.,Alexander Pope,4,0.8815328
poem,36,"Epitaph. on Edmund Duke of Buckingham, Who Died in the Nineteenth Year of",Alexander Pope,3,0.6698137
poem,37,To Mrs M. B. on Her Birthday.,Alexander Pope,0,0.26719785
poem,38,"Epitaph. on Mrs Corbet, Who Died of a Cancer in Her Breast.",Alexander Pope,2,0.41038984
poem,39,"Epitaph. on Mr Elijah Fenton, at Easthamstead, in Berks, 1730.",Alexander Pope,3,0.55753195
poem,40,"Epitaph. on the Hon. Simon Harcourt, Only Son of the Lord Chancellor",Alexander Pope,1,0.1435461
poem,41,"Epitaph. on James Craggs, Esq. in Westminster Abbey.",Alexander Pope,3,0.79659206
poem,42,"Epitaph. Another, on the Same.",Alexander Pope,3,0.445912
poem,43,"Epitaph. on Sir Godfrey Kneller, in Westminster Abbey, 1723.",Alexander Pope,3,0.6159955
poem,44,"Summer,",Alexander Pope,3,0.25678295
poem,45,The Dying Christian to His Soul.,Alexander Pope,1,0.6107681
